ref_id,head,tail,start codon,stop codon
F22F7.12.1,1,444,1,444
F22F7.1a.1,1,1516,2,1282
F22F7.1a.2,1,1736,222,1502
F22F7.1b.1,1,1149,1,915
F22F7.2.1,1,1863,85,1353
F22F7.3.1,1,2074,57,1670
F22F7.4a.1,1,1587,1,1587
F22F7.4c.1,1,1344,1,1344
F22F7.5a.1,1,1373,128,1273
F22F7.6.1,1,1286,1,1221
F22F7.7a.1,1,1415,102,800
F22F7.7a.2,1,1329,14,712
F22F7.7b.1,1,1203,1,588
F22F7.7c.1,1,889,1,276
F22F7.8.1,1,549,192,332
F22F7.8.2,1,453,100,240
F22G12.1.1,1,1185,11,1078
F22G12.3.1,1,1043,22,1020
F22G12.4a.1,1,3508,9,3332
F22G12.4b.1,1,2889,2,2713
F22G12.4c.1,1,2614,6,2438
F22G12.5a.1,1,7307,8,7018
F22G12.5b.1,1,4093,1,3804
F22G12.5c.1,1,7315,8,7024
F22G12.7.1,1,1065,1,1065
F22H10.1.1,1,857,234,857
F22H10.11.1,1,260,111,260
F22H10.2.1,1,347,14,271
F22H10.3.1,1,710,340,579
F22H10.6.1,1,810,71,538
F22H10.6.2,1,752,13,480
F23A7.1.1,1,315,24,212
F23A7.3.1,1,1970,7,831
F23A7.4.1,1,217,1,207
F23A7.4.2,1,467,1,207
F23A7.4.3,1,313,1,207
F23A7.5.1,1,2248,45,1889
F23A7.8.1,1,227,1,204
F23B12.1.1,1,1058,33,1022
F23B12.4a.1,1,1261,1,1113
F23B12.4b.1,1,553,1,414
F23B12.4c.1,1,770,11,655
F23B12.4c.2,1,916,95,739
F23B12.4c.3,1,1272,48,692
F23B12.5.1,1,1937,149,1672
F23B12.5.2,1,1820,4,1527
F23B12.5.3,1,1610,4,1527
F23B12.5.4,1,1725,4,1527
F23B12.5.5,1,1908,92,1615
F23B12.5.6,1,1904,88,1611
F23B12.6.1,1,1426,77,1282
F23B12.6.2,1,1358,3,1208
F23B12.6.3,1,1403,48,1253
F23B12.6.4,1,1398,40,1245
F23B12.6.5,1,1395,37,1242
F23B12.6.6,1,1382,27,1232
F23B12.6.7,1,1402,47,1252
F23B12.7.1,1,2981,18,2879
F23B12.7.2,1,2971,3,2864
F23B12.8a.1,1,2986,10,2886
F23B12.8b.1,1,3045,54,2945
F23B12.8b.2,1,3029,38,2929
F23B12.9.1,1,563,65,385
F23B2.10.1,1,1294,44,1225
F23B2.11.1,1,3349,5,3247
F23B2.11.2,1,3364,5,3247
F23B2.12.1,1,3556,6,3248
F23B2.13a.1,1,327,2,190
F23B2.13b.1,1,335,95,175
F23B2.13b.2,1,297,57,137
F23B2.3.1,1,1881,1,1881
F23B2.4.1,1,3644,16,3594
F23B2.5a.1,1,694,22,549
F23B2.5b.1,1,657,9,503
F23B2.5c.1,1,578,1,429
F23B2.6.1,1,786,8,691
F23B2.6.2,1,833,52,735
F23B2.7a.1,1,881,19,849
F23B2.7b.1,1,797,1,765
F23C8.13a.1,1,819,1,735
F23C8.13a.2,1,821,3,737
F23C8.13b.1,1,636,1,552
F23C8.13c.1,1,444,1,381
F23C8.14a.1,1,349,1,228
F23C8.14b.1,1,78,1,78
F23C8.3a.1,1,676,49,399
F23C8.3b.1,1,817,49,801
F23C8.4.1,1,1023,8,907
F23C8.4.2,1,1041,8,907
F23C8.4.3,1,1324,291,1190
F23C8.4.4,1,1107,74,973
F23C8.5a.1,1,936,8,775
F23C8.5a.2,1,1384,456,1223
F23C8.5b.1,1,348,8,187
F23C8.6.1,1,896,120,737
F23C8.7.1,1,1618,113,1366
F23C8.8.1,1,1023,21,926
F23C8.9.1,1,884,43,744
F23D12.1.1,1,982,48,827
F23D12.10a.1,1,1882,91,1749
F23D12.10b.1,1,1937,703,1686
F23D12.10b.2,1,1982,762,1745
F23D12.11.1,1,387,54,326
F23D12.2.1,1,4499,27,4256
F23D12.3.1,1,783,1,612
F23D12.4.1,1,865,2,670
F23D12.5.1,1,2790,13,2616
F23D12.6.1,1,422,46,351
F23D12.7.1,1,232,4,183
F23D12.7.2,1,545,10,189
F23D12.7.3,1,570,7,186
F23F1.10.1,1,351,5,295
F23F1.1a.1,1,858,92,790
F23F1.1a.2,1,896,66,764
F23F1.1b.1,1,726,1,594
F23F1.2.1,1,935,66,815
F23F1.3.1,1,1118,107,1066
F23F1.4.1,1,1186,2,1045
F23F1.4.2,1,1329,145,1188
F23F1.5.1,1,1514,11,979
F23F1.5.2,1,1136,11,979
F23F1.6.1,1,1862,12,1763
F23F1.7.1,1,652,51,605
F23F1.8a.1,1,1467,85,1305
F23F1.8b.1,1,1382,4,1200
F23F1.9.1,1,1412,6,1304
F23F12.10.1,1,1041,1,1041
F23F12.12.1,1,972,530,787
F23F12.13.1,1,1631,9,1595
F23F12.3.1,1,2062,92,1615
F23F12.4.1,1,1206,169,1206
F23F12.6.1,1,1353,5,1249
F23F12.6.2,1,1355,7,1251
F23F12.8.1,1,2943,1,2943
F23F12.9a.1,1,846,19,549
F23F12.9b.1,1,1067,19,222
F23F12.9b.2,1,971,19,222
F23G4.1.1,1,569,15,569
F23H11.1.1,1,886,18,662
F23H11.2.1,1,2731,47,2644
F23H11.2.2,1,2838,47,2644
F23H11.3.1,1,1122,14,979
F23H11.3.2,1,1163,46,1011
F23H11.4a.1,1,3294,11,3022
F23H11.4b.1,1,3198,11,1807
F23H11.5.1,1,462,31,321
F23H11.5.2,1,487,56,346
F23H11.5.3,1,538,107,397
F23H11.5.4,1,460,9,299
F23H11.6.1,1,879,1,879
F23H11.7.1,1,946,31,900
F23H11.8a.1,1,2610,68,2191
F23H11.8b.1,1,2042,150,1868
F23H11.8b.2,1,2373,481,2199
F23H11.8b.3,1,2362,470,2188
F23H11.8c.1,1,2170,68,1996
F23H11.9a.1,1,864,36,776
F23H11.9b.1,1,761,5,673
F23H12.1.1,1,620,2,346
F23H12.1.2,1,631,13,357
F23H12.10.1,1,475,37,234
F23H12.2.1,1,736,3,569
F23H12.2.2,1,751,3,569
F23H12.3a.1,1,805,150,701
F23H12.3a.2,1,678,23,574
F23H12.3b.1,1,729,128,625
F23H12.4a.1,1,1420,277,1182
F23H12.4a.2,1,1100,28,933
F23H12.4a.3,1,1105,28,933
F23H12.4a.4,1,1097,28,933
F23H12.4b.1,1,946,1,708
F23H12.5.1,1,2993,59,2467
F23H12.6.1,1,3087,1,3087
F23H12.7a.1,1,689,45,593
F23H12.7b.1,1,234,1,234
F23H12.8.1,1,398,53,280
F23H12.9a.1,1,469,108,326
F23H12.9b.1,1,298,1,258
F25A2.1.1,1,986,50,922
F25B3.1.1,1,2994,1,2706
F25B3.1.2,1,3069,76,2781
F25B3.1.3,1,3003,3,2708
F25B3.2.1,1,1126,22,1029
F25B3.3a.1,1,2717,64,2028
F25B3.3b.1,1,2717,67,2028
F25B3.4.1,1,1464,82,1173
F25B3.5a.1,1,1436,1,1101
F25B3.5a.2,1,1440,5,1105
F25B3.5b.1,1,1415,1,651
F25B3.5b.2,1,1419,5,655
F25B3.6.1,1,2356,18,1859
F25B4.1.1,1,1382,16,1224
F25B4.1.2,1,1492,126,1334
F25B4.2.1,1,1779,5,1381
F25B4.2.2,1,2018,244,1620
F25B4.4.1,1,857,161,817
F25B4.4.2,1,708,14,670
F25B4.5.1,1,2416,1,2133
F25B4.6.1,1,1533,3,1391
F25B4.7.1,1,1131,57,977
F25B4.7.2,1,1286,212,1132
F25B4.8a.1,1,456,19,408
F25B4.8a.2,1,1008,575,964
F25B4.8b.1,1,687,160,498
F25B4.9.1,1,914,205,726
F25B5.1a.1,1,2964,4,2751
F25B5.1b.1,1,2988,4,2775
F25B5.2a.1,1,2668,109,2382
F25B5.2a.2,1,2650,91,2364
F25B5.2a.3,1,2604,45,2318
F25B5.2b.1,1,2731,166,2445
F25B5.2b.2,1,2647,82,2361
F25B5.2b.3,1,2610,45,2324
F25B5.3a.1,1,1424,23,1111
F25B5.3b.1,1,1456,12,1142
F25B5.3b.2,1,1504,61,1191
F25B5.3c.1,1,1485,188,1171
F25B5.3c.10,1,1486,189,1172
F25B5.3c.11,1,1515,218,1201
F25B5.3c.12,1,1430,133,1116
F25B5.3c.13,1,1409,112,1095
F25B5.3c.14,1,1515,219,1202
F25B5.3c.15,1,1434,138,1121
F25B5.3c.2,1,1538,243,1226
F25B5.3c.3,1,1398,102,1085
F25B5.3c.4,1,1472,175,1158
F25B5.3c.5,1,1462,165,1148
F25B5.3c.6,1,1457,161,1144
F25B5.3c.7,1,1512,216,1199
F25B5.3c.8,1,1496,199,1182
F25B5.3c.9,1,1436,139,1122
F25B5.3d.1,1,1958,588,1646
F25B5.3e.1,1,1507,12,173
F25B5.4a.1,1,2649,6,2522
F25B5.4a.2,1,2827,184,2700
F25B5.4c.1,1,1914,6,1622
F25B5.4c.2,1,2092,184,1800
F25B5.5.1,1,1731,5,1648
F25B5.5.2,1,1752,5,1648
F25B5.6a.1,1,2261,565,2097
F25B5.6b.1,1,1856,127,1692
F25B5.6c.1,1,1671,53,1507
F25B5.6c.2,1,1455,1,1455
F25B5.7a.1,1,1909,37,1725
F25B5.7b.1,1,1307,30,527
F25B5.7b.2,1,1318,41,538
F25B5.7b.3,1,1089,30,527
F25B5.7c.1,1,1914,881,1729
F25B5.7c.2,1,1985,952,1800
F25B5.7d.1,1,1156,32,1156
F25C8.2a.1,1,1577,95,1447
F25C8.2b.1,1,1168,1,1098
F25C8.3a.1,1,9849,1,9678
F25C8.3b.1,1,10039,254,9868
F25C8.3c.1,1,9759,1,9588
F25C8.3d.1,1,9963,1,9792
F25C8.3e.1,1,9654,1,9483
F25C8.4.1,1,1951,199,1851
F25C8.5.1,1,1319,66,1319
F25D1.1a.1,1,2303,405,1811
F25D1.1b.1,1,1743,148,1251
F25D1.1c.1,1,1650,1,1158
F25D1.2.1,1,1178,24,1178
F25D1.3.1,1,788,38,607
F25D1.4.1,1,2630,58,2616
F25D1.5.1,1,1091,170,1003
F25D1.5.2,1,1102,170,1003
F25D1.8.1,1,153,1,153
F25D7.1.1,1,951,1,738
F25D7.1.2,1,929,19,756
F25D7.2.1,1,1399,11,1096
F25D7.2.2,1,1597,11,1096
F25D7.3a.1,1,3438,58,2511
F25D7.3b.1,1,3389,58,2463
F25D7.4.1,1,2879,1,2625
F25D7.5.1,1,3720,9,3659
F25E2.1.1,1,1121,19,1008
F25E2.2a.1,1,2037,72,1946
F25E2.2b.1,1,711,110,586
F25E2.3.1,1,1127,64,1047
F25E2.4.1,1,1516,13,1344
F25E2.5a.1,1,3126,50,2728
F25E2.5b.1,1,3040,48,2642
F25E2.5c.1,1,2794,6,2396
F25E2.5d.1,1,3135,50,2737
F25E2.5e.1,1,3031,48,2633
F25E2.5f.1,1,3017,48,2624
F25E2.5f.2,1,3050,50,2626
F25E2.5g.1,1,2750,1,2352
F25E2.5h.1,1,2741,1,2343
F25E2.5i.1,1,1250,1,852
F25E5.1.1,1,3631,13,3201
F25E5.1.2,1,3480,9,3197
F25E5.10.1,1,1270,19,1224
F25E5.12.1,1,1017,1,1017
F25E5.13.1,1,1047,1,1047
F25E5.14.1,1,1038,1,1038
F25E5.16a.1,1,1398,38,1135
F25E5.16a.2,1,1754,394,1491
F25E5.16b.1,1,1240,38,718
F25E5.2.1,1,1176,13,1029
F25E5.2.2,1,1221,57,1073
F25E5.3.1,1,1177,1,1134
F25E5.4.1,1,1674,58,1335
F25E5.5.1,1,1436,4,1233
F25E5.5.2,1,1358,4,1233
F25E5.6.1,1,1423,1,1302
F25E5.7.1,1,1192,14,1153
F25E5.8a.1,1,774,13,720
F25E5.8a.2,1,1295,530,1237
F25E5.8b.1,1,1029,13,543
F25E5.8b.2,1,1553,530,1060
F25E5.9.1,1,360,1,360
F25F2.1a.1,1,1820,75,1820
F25F2.1b.1,1,1864,75,1829
F25F2.2.1,1,13419,103,13089
F25F6.1.1,1,2995,233,2572
F25F8.1.1,1,2093,11,1903
F25F8.2.1,1,1512,62,1366
F25G6.1.1,1,3786,947,2629
F25G6.2.1,1,3638,1,3432
F25G6.3.1,1,1822,54,1550
F25G6.4.1,1,1506,26,1465
F25G6.4.2,1,1521,41,1480
F25G6.5a.1,1,858,67,858
F25G6.5b.1,1,954,1,954
F25G6.6.1,1,2178,161,1816
F25G6.7a.1,1,1867,42,1625
F25G6.7b.1,1,1965,182,1723
F25G6.7b.2,1,1901,118,1659
F25G6.8.1,1,620,5,355
F25G6.8.2,1,562,7,357
F25G6.9.1,1,4378,123,4244
F25H2.1.1,1,947,47,778
F25H2.1.2,1,989,47,778
F25H2.1.3,1,933,47,778
F25H2.10.1,1,1035,41,979
F25H2.11.1,1,664,23,568
F25H2.12a.1,1,1453,5,1441
F25H2.12b.1,1,1449,112,1434
F25H2.13.1,1,3107,2,2986
F25H2.13.2,1,3121,16,3000
F25H2.2.1,1,1991,3,1739
F25H2.3.1,1,1100,150,1100
F25H2.4.1,1,708,8,598
F25H2.4.2,1,783,80,670
F25H2.5.1,1,659,120,581
F25H2.5.2,1,656,120,581
F25H2.5.3,1,616,80,541
F25H2.5.4,1,613,77,538
F25H2.6.1,1,2118,190,1911
F25H2.6.2,1,2200,272,1993
F25H2.6.3,1,2220,288,2009
F25H2.7.1,1,1368,45,1151
F25H2.8.1,1,1734,21,1184
F25H2.8.2,1,1833,118,1281
F25H2.8.3,1,1751,27,1190
F25H2.8.4,1,1478,27,1190
F25H2.9.1,1,855,7,753
F25H2.9.2,1,779,7,753
F25H5.10.1,1,259,5,190
F25H5.1a.1,1,1950,1,1875
F25H5.1b.1,1,2929,267,2126
F25H5.1c.1,1,2501,1,1695
F25H5.1d.1,1,1679,1,873
F25H5.1e.1,1,2349,86,1546
F25H5.1f.1,1,2777,1,1971
F25H5.1g.1,1,1331,1,525
F25H5.1h.1,1,3095,1,2292
F25H5.1i.1,1,3185,1,2382
F25H5.2.1,1,847,117,815
F25H5.3a.1,1,2092,32,1720
F25H5.3a.2,1,2102,32,1720
F25H5.3a.3,1,1970,32,1720
F25H5.3a.4,1,2116,46,1734
F25H5.3a.5,1,2024,40,1728
F25H5.3b.1,1,2207,31,1833
F25H5.3c.1,1,2399,432,2027
F25H5.3c.2,1,2226,432,2027
F25H5.3c.3,1,2041,72,1667
F25H5.3c.4,1,2577,607,2202
F25H5.3c.5,1,2558,589,2184
F25H5.3d.1,1,2084,32,1708
F25H5.3d.2,1,1958,32,1708
F25H5.3e.1,1,3187,70,2811
F25H5.3e.2,1,2992,1,2742
F25H5.4a.1,1,2818,148,2706
F25H5.4a.2,1,2794,124,2682
F25H5.4a.3,1,2824,148,2706
F25H5.4a.4,1,2836,148,2706
F25H5.4b.1,1,2656,16,2538
F25H5.4b.2,1,2668,16,2538
F25H5.5a.1,1,2454,6,2264
F25H5.5b.1,1,857,1,708
F25H5.6.1,1,606,1,402
F25H5.6.2,1,841,236,637
F25H5.7.1,1,1614,99,1571
F25H5.8.1,1,278,7,195
F25H8.1a.1,1,1090,106,999
F25H8.1b.1,1,1063,79,969
F25H8.2.1,1,1406,119,1291
F25H8.3a.1,1,7818,505,6957
F25H8.3a.2,1,7704,391,6843
F25H8.3b.1,1,7359,1,6498
F25H8.5a.1,1,2455,2,2344
F25H8.5b.1,1,1386,2,1111
F25H8.5c.1,1,2509,2,2398
F25H8.5d.1,1,1481,4,1368
F25H8.5e.1,1,1257,1,1146
F25H8.5f.1,1,1014,1,903
F25H8.5g.1,1,1423,1,1179
F25H8.5h.1,1,1740,1,1629
F25H8.5i.1,1,1743,1,1632
F25H8.5j.1,1,1674,1,1563
F25H8.5k.1,1,2577,1,2466
F25H8.5l.1,1,732,1,621
F25H8.5m.1,1,639,28,528
F25H8.5n.1,1,609,1,498
F25H8.5o.1,1,915,1,804
F25H8.5p.1,1,1328,466,1215
F25H8.5p.2,1,1197,337,1086
F25H8.5q.1,1,934,337,804
F25H8.5q.2,1,608,11,478
F25H8.5r.1,1,1833,337,693
F25H8.5s.1,1,1410,1,1299
F25H8.6.1,1,2276,18,1817
F25H8.7.1,1,341,29,229
F25H9.1.1,1,1080,1,1080
F25H9.2.1,1,1257,62,994
F25H9.3.1,1,1290,1,1059
F25H9.4.1,1,1364,152,1156
F25H9.5a.1,1,1772,72,1586
F25H9.5a.2,1,1851,151,1665
F25H9.5a.3,1,1762,59,1573
F25H9.5b.1,1,1082,1,894
F25H9.6.1,1,1068,94,807
F25H9.7a.1,1,559,64,477
F25H9.7b.1,1,385,3,305
F26A1.1.1,1,990,32,862
F26A1.10.1,1,436,55,270
F26A1.11.1,1,780,1,780
F26A1.12.1,1,763,9,704
F26A1.13.1,1,2518,58,2028
F26A1.15.1,1,454,4,408
F26A1.19.1,1,491,5,262
F26A1.2.1,1,1448,1,1386
F26A1.3.1,1,1623,36,1574
F26A1.4.1,1,1112,432,1052
F26A1.4.2,1,798,127,747
F26A1.6.1,1,1141,166,924
F26A1.7.1,1,450,1,450
F26A1.8.1,1,1375,11,1228
F26A1.9.1,1,734,255,620
F26A1.9.2,1,1130,603,968
F26A1.9.3,1,1071,591,956
F26A10.1.1,1,533,31,258
F26A10.2.1,1,3523,88,1950
F26A3.1.1,1,1074,1,987
F26A3.1.2,1,1237,170,1156
F26A3.2a.1,1,582,88,564
F26A3.2a.2,1,1156,88,564
F26A3.2a.3,1,1006,88,564
F26A3.2a.4,1,638,88,564
F26A3.2b.1,1,868,1,276
F26A3.2c.1,1,761,1,171
F26A3.3.1,1,5218,67,4965
F26A3.4.1,1,947,13,693
F26A3.4.2,1,909,13,693
F26A3.4.3,1,876,15,695
F26A3.5.1,1,1099,1,996
F26A3.6.1,1,1637,2,1465
F26A3.7.1,1,951,8,901
F26A3.7.2,1,1083,139,1032
F26A3.8a.1,1,5026,11,4816
F26A3.8b.1,1,4773,1,4563
F26B1.1.1,1,560,41,541
F26B1.2a.1,1,1843,17,1210
F26B1.2b.1,1,1846,4,207
F26B1.2b.2,1,1514,4,207
F26B1.2b.3,1,1800,70,273
F26B1.2b.4,1,1799,67,270
F26B1.2b.5,1,1781,61,264
F26B1.2b.6,1,1742,11,214
F26B1.2b.7,1,1742,5,208
F26B1.2c.1,1,1779,4,1146
F26B1.2c.2,1,1803,28,1170
F26B1.2d.1,1,639,4,219
F26B1.2d.2,1,2100,72,287
F26B1.2e.1,1,511,13,294
F26B1.3.1,1,1808,15,1610
F26B1.3.2,1,1846,53,1648
F26B1.4.1,1,994,50,919
F26B1.5.1,1,1179,1,1152
F26B1.6.1,1,1013,1,981
F26B1.7.1,1,1261,37,1125
F26B1.8.1,1,601,67,546
F26C11.1.1,1,1370,8,1315
F26C11.1.2,1,1468,98,1405
F26C11.2.1,1,987,120,878
F26C11.3a.1,1,3750,1,3750
F26C11.3b.1,1,3843,1,3843
F26C11.3c.1,1,3840,1,3840
F26C11.3d.1,1,3837,1,3837
F26C11.3f.1,1,3810,1,3810
F26C11.4.1,1,450,20,400
F26D10.10.1,1,1280,20,1129
F26D10.11.1,1,847,58,747
F26D10.12a.1,1,540,11,472
F26D10.12b.1,1,211,1,144
F26D10.12c.1,1,268,1,201
F26D10.13.1,1,505,16,447
F26D10.3.1,1,2073,6,1928
F26D10.3.2,1,2059,6,1928
F26D10.3.3,1,1983,6,1928
F26D10.3.4,1,1976,6,1928
F26D10.8.1,1,1035,1,1035
F26D10.9a.1,1,1965,2,1843
F26D10.9b.1,1,1964,1304,1837
F26D10.9b.10,1,1927,1267,1800
F26D10.9b.11,1,1924,1264,1797
F26D10.9b.12,1,1910,1250,1783
F26D10.9b.13,1,2085,1425,1958
F26D10.9b.14,1,1197,537,1070
F26D10.9b.15,1,865,205,738
F26D10.9b.2,1,1993,1333,1866
F26D10.9b.3,1,1949,1289,1822
F26D10.9b.4,1,1976,1316,1849
F26D10.9b.5,1,1963,1303,1836
F26D10.9b.6,1,2125,1465,1998
F26D10.9b.7,1,1959,1299,1832
F26D10.9b.8,1,1927,1267,1800
F26D10.9b.9,1,1971,1311,1844
F26D11.1.1,1,805,244,768
F26D11.10a.1,1,1680,1,1680
F26D11.10b.1,1,1692,1,1692
F26D11.10c.1,1,1671,1,1671
F26D11.10d.1,1,2063,52,1734
F26D11.11a.1,1,2807,147,2177
F26D11.11b.1,1,2774,147,2246
F26D11.11c.1,1,2797,147,2267
F26D11.11d.1,1,2744,147,2216
F26D11.11e.1,1,2723,147,2195
F26D11.11f.1,1,2787,147,2156
F26D11.12.1,1,460,58,444
F26D11.13.1,1,1005,1,813
F26D11.2.1,1,1216,62,1216
F26D11.5.1,1,821,1,792
F26D11.6.1,1,751,176,676
F26D11.9.1,1,804,1,774
F26D12.1a.1,1,3079,1,2337
F26D12.1b.1,1,2520,1,1779
F26D12.1e.1,1,1612,1,888
F26D12.1f.1,1,1024,1,300
F26D12.1g.1,1,3023,1,2280
F26D12.1h.1,1,2465,1,1722
F26D12.1i.1,1,1574,1,831
F26D12.1j.1,1,3143,1,2295
F26D12.1k.1,1,3086,1,2238
F26D12.1l.1,1,2585,1,1737
F26D12.1m.1,1,2528,1,1680
F26D12.1n.1,1,1694,1,846
F26D12.1o.1,1,1637,1,789
F26D12.1p.1,1,1106,1,258
F26D2.1.1,1,1041,1,1041
F26D2.10.1,1,3763,109,3750
F26D2.10.2,1,3681,27,3668
F26D2.11.1,1,1086,1,1086
F26D2.12a.1,1,726,1,726
F26D2.12b.1,1,714,25,714
F26D2.12c.1,1,609,1,609
F26D2.13.1,1,797,1,744
F26D2.14.1,1,765,1,765
F26D2.15.1,1,840,1,840
F26D2.16.1,1,1905,570,1823
F26D2.2.1,1,1580,17,1486
F26D2.3a.1,1,1431,1,1431
F26D2.3c.1,1,1595,1,633
F26D2.4.1,1,999,1,999
F26D2.7.1,1,1026,1,1026
F26D2.9.1,1,1128,1,1128
F26E4.1.1,1,2534,117,1604
F26E4.10a.1,1,3401,1,3261
F26E4.10b.1,1,3386,1,3246
F26E4.11.1,1,2188,1,1740
F26E4.12.1,1,632,63,554
F26E4.12.2,1,571,1,492
F26E4.2.1,1,451,3,416
F26E4.3.1,1,1617,90,1448
F26E4.3.2,1,1652,86,1444
F26E4.3.3,1,1594,86,1444
F26E4.3.4,1,1604,38,1396
F26E4.4.1,1,1363,6,1232
F26E4.5.1,1,1565,25,1449
F26E4.6.1,1,389,5,259
F26E4.6.2,1,494,106,360
F26E4.6.3,1,328,11,265
F26E4.7a.1,1,2368,116,2149
F26E4.7b.1,1,2161,116,1942
F26E4.8a.1,1,1515,14,1363
F26E4.8b.1,1,1607,87,1451
F26E4.9.1,1,686,1,399
F26E4.9.2,1,822,137,535
F26E4.9.3,1,772,87,485
F26F12.1.1,1,969,61,930
F26F12.2.1,1,844,27,779
F26F12.3a.1,1,3594,45,2717
F26F12.3a.2,1,3614,65,2737
F26F12.3b.1,1,3578,286,2703
F26F12.3b.2,1,3565,273,2690
F26F12.3b.3,1,3615,323,2740
F26F12.3b.4,1,3635,343,2760
F26F12.3b.5,1,3673,381,2798
F26F12.3c.1,1,3175,354,2300
F26F12.3c.2,1,3631,810,2756
F26F12.4.1,1,750,32,487
F26F12.5.1,1,700,37,456
F26F12.6a.1,1,816,1,252
F26F12.6b.1,1,1201,106,1155
F26F12.7.1,1,5690,29,5518
F26F12.7.2,1,5711,39,5528
F26F12.8.1,1,624,280,534
F26F12.8.2,1,521,177,431
F26F12.8.3,1,349,3,257
F26F2.1.1,1,2074,1,1992
F26F2.10a.1,1,484,19,378
F26F2.10b.1,1,219,1,219
F26F2.11a.1,1,180,37,180
F26F2.11b.1,1,150,37,150
F26F2.11c.1,1,108,1,108
F26F2.13.1,1,376,30,266
F26F2.2.1,1,249,1,249
F26F2.3.1,1,986,14,865
F26F2.4a.1,1,432,1,237
F26F2.4b.1,1,477,1,282
F26F2.5.1,1,414,26,262
F26F2.6.1,1,1885,12,1847
F26F2.7a.1,1,2452,46,2184
F26F2.7b.1,1,2462,52,2196
F26F2.7c.1,1,2353,571,2085
F26F2.7c.2,1,2462,680,2194
F26F2.7c.3,1,2456,674,2188
F26F2.7c.4,1,2401,619,2133
F26F2.7c.5,1,2450,668,2182
F26F2.7c.6,1,2432,650,2164
F26F2.7c.7,1,2350,568,2082
F26F2.7c.8,1,2321,539,2053
F26F2.7d.1,1,1582,208,1314
F26F2.7d.2,1,1107,1,1107
F26F2.8.1,1,584,30,533
F26F2.9.1,1,249,1,249
F26F4.1.1,1,1253,6,1094
F26F4.1.2,1,1392,145,1233
F26F4.1.3,1,1139,12,1100
F26F4.10a.1,1,2313,11,2152
F26F4.10a.2,1,2328,23,2164
F26F4.10a.3,1,2225,11,2152
F26F4.10b.1,1,2332,23,2101
F26F4.10b.2,1,2320,11,2089
F26F4.10c.1,1,442,11,337
F26F4.11.1,1,712,4,450
F26F4.12.1,1,788,1,696
F26F4.13.1,1,613,15,506
F26F4.13.2,1,622,29,520
F26F4.2.1,1,625,36,581
F26F4.3.1,1,1276,31,1101
F26F4.4.1,1,2179,633,1976
F26F4.4.2,1,1835,289,1632
F26F4.4.3,1,1587,41,1384
F26F4.5.1,1,1669,2,1399
F26F4.5.2,1,1693,2,1399
F26F4.5.3,1,1791,100,1497
F26F4.5.4,1,1741,50,1447
F26F4.5.5,1,1754,63,1460
F26F4.6.1,1,1193,17,898
F26F4.6.2,1,1302,125,1006
F26F4.7.1,1,4720,129,3227
F26F4.7.2,1,4444,129,3227
F26F4.8.1,1,1130,167,1075
F26F4.9a.1,1,895,84,791
F26F4.9b.1,1,540,47,214
F26F4.9b.2,1,830,32,199
F26G1.1.1,1,2986,3,2828
F26G1.1.2,1,2988,5,2830
F26G1.10.1,1,461,3,461
F26G1.11.1,1,873,64,675
F26G1.15.1,1,344,24,311
F26G1.2a.1,1,774,137,592
F26G1.2b.1,1,675,137,493
F26G1.3.1,1,457,53,457
F26G1.4.1,1,1119,15,1091
F26G1.4.2,1,1163,15,1091
F26G1.5.1,1,755,2,607
F26G1.5.2,1,825,72,677
F26G1.6a.1,1,2774,214,2532
F26G1.6b.1,1,2868,128,2626
F26G1.7.1,1,456,36,419
F26G1.7.2,1,467,35,418
F26G1.9.1,1,500,35,460
F26G5.10.1,1,882,1,882
F26G5.12.1,1,870,1,870
F26G5.1a.1,1,1792,17,1717
F26G5.1b.1,1,1782,10,1704
F26G5.2.1,1,1044,1,1044
F26G5.4.1,1,1041,1,1041
F26G5.5.1,1,1035,1,1035
F26G5.9.1,1,3326,109,2943
F26H11.1.1,1,480,14,418
F26H11.1.2,1,518,52,456
F26H11.2a.1,1,6743,3,6596
F26H11.2b.1,1,5116,8,4873
F26H11.2c.1,1,6740,3,6587
F26H11.2d.1,1,2604,25,2451
F26H11.2d.2,1,6650,4071,6497
F26H11.2d.3,1,4142,1563,3989
F26H11.2e.1,1,1479,115,1332
F26H11.2f.1,1,1845,214,1746
F26H11.2f.2,1,1893,214,1746
F26H11.2i.1,1,5111,8,4867
F26H11.2j.1,1,537,4,438
F26H11.2k.1,1,5116,7,4872
F26H11.2l.1,1,6381,1,6228
F26H11.2m.1,1,6375,1,6222
F26H11.2n.1,1,6748,5,6595
F26H11.2o.1,1,1854,1,1707
F26H11.2p.1,1,1506,1,1359
F26H11.2q.1,1,975,25,732
F26H11.2q.2,1,5120,4169,4876
F26H11.2q.3,1,5120,4169,4876
F26H11.2q.4,1,5120,4169,4876
F26H11.2q.5,1,5575,4624,5331
F26H11.2q.6,1,2514,1563,2270
F26H11.2q.7,1,4084,3133,3840
F26H11.2q.8,1,2343,1392,2099
F26H11.2r.1,1,967,25,726
F26H11.2r.2,1,2505,1563,2264
F26H11.2r.3,1,2777,1835,2536
F26H11.2r.4,1,1915,973,1674
F26H11.2r.5,1,1480,535,1236
F26H11.2s.1,1,6749,3,6602
F26H11.4.1,1,1669,140,1633
F26H11.5.1,1,765,11,727
