ref_id,length
C17G10.9c.8,1945
C17G10.9c.9,2162
C17G10.9d.1,1954
C17G10.9d.2,1955
C17G10.9d.3,1964
C17G10.9d.4,1942
C17G10.9d.5,1952
C17G10.9d.6,1945
C17G10.9d.7,1943
C17G10.9e.1,1952
C17H1.10.1,1152
C17H1.10.2,1162
C17H1.10.3,1390
C17H1.11.1,277
C17H1.13a.1,977
C17H1.13b.1,1076
C17H1.14.1,1191
C17H1.2.1,660
C17H1.3.1,1332
C17H1.4a.1,1148
C17H1.5.1,1206
C17H1.6.1,1102
C17H1.7.1,1449
C17H1.8a.1,996
C17H1.8b.1,1154
C17H1.9.1,1199
C17H11.1.1,1560
C17H11.2.1,2659
C17H11.4.1,285
C17H11.5.1,603
C17H11.6a.1,2720
C17H11.6c.1,2859
C17H11.6c.2,3157
C17H11.6d.1,3160
C17H11.6e.1,1463
C17H11.6f.1,915
C17H12.10.1,783
C17H12.11.1,748
C17H12.11.2,884
C17H12.11.3,874
C17H12.11.4,799
C17H12.12.1,1935
C17H12.13a.1,1247
C17H12.13b.1,1012
C17H12.13b.2,1084
C17H12.14.1,1308
C17H12.14.2,1075
C17H12.14.3,1090
C17H12.14.4,1061
C17H12.14.5,974
C17H12.14.6,894
C17H12.1a.1,2494
C17H12.1a.2,2260
C17H12.1a.3,2612
C17H12.1a.4,2433
C17H12.1a.5,2443
C17H12.1b.1,2482
C17H12.1b.2,2248
C17H12.2.1,2437
C17H12.2.2,1973
C17H12.2.3,2340
C17H12.2.4,2072
C17H12.3.1,1217
C17H12.3.2,1219
C17H12.37.1,801
C17H12.4.1,1923
C17H12.5.1,1436
C17H12.6a.1,1099
C17H12.6b.1,852
C17H12.8.1,1194
C17H12.8.2,1262
C17H12.9.1,1875
C18A11.1.1,785
C18A11.2.1,422
C18A11.3.1,956
C18A11.4.1,743
C18A11.5b.1,1980
C18A11.5c.1,1281
C18A11.7a.1,2472
C18A11.7b.1,1519
C18A3.1.1,1133
C18A3.10.1,554
C18A3.10.2,597
C18A3.10.3,543
C18A3.11.1,669
C18A3.2.1,1305
C18A3.2.2,1290
C18A3.2.3,1244
C18A3.3.1,1192
C18A3.4a.1,1439
C18A3.4a.2,1347
C18A3.5a.1,1734
C18A3.5a.2,1677
C18A3.5b.1,1646
C18A3.5c.1,1797
C18A3.5e.1,1758
C18A3.5e.2,1806
C18A3.5e.3,918
C18A3.5f.1,1751
C18A3.5f.10,1570
C18A3.5f.2,1741
C18A3.5f.3,1748
C18A3.5f.4,1748
C18A3.5f.5,1733
C18A3.5f.6,2079
C18A3.5f.7,1694
C18A3.5f.8,1733
C18A3.5f.9,1648
C18A3.6a.1,1363
C18A3.6a.2,1460
C18A3.6a.3,1037
C18A3.6a.4,1074
C18A3.6b.1,995
C18A3.6b.2,1216
C18A3.6b.3,1032
C18A3.6b.4,1459
C18A3.7.1,483
C18A3.8.1,692
C18A3.9.1,369
C18B10.1.1,986
C18B10.2.1,897
C18B10.3.1,867
C18B10.4.1,911
C18B10.5.1,952
C18B10.6.1,1397
C18B10.7.1,1078
C18B10.8.1,984
C18B12.2.1,1789
C18B12.3.1,1217
C18B12.4.1,1741
C18B12.4.2,1730
C18B12.6.1,1985
C18B2.1.1,966
C18B2.2.1,1735
C18B2.3.1,933
C18B2.3.2,964
C18B2.4.1,1117
C18B2.4.2,995
C18B2.5a.1,2247
C18B2.5b.1,2325
C18B2.6.1,1784
C18C4.10a.1,1828
C18C4.10a.2,2138
C18C4.10b.1,2016
C18C4.10b.2,2310
C18C4.10b.3,2184
C18C4.10c.1,1728
C18C4.10c.2,1711
C18C4.1b.1,1270
C18C4.1d.1,1270
C18C4.2.1,3881
C18C4.3.1,1625
C18C4.3.2,1644
C18C4.3.3,1655
C18C4.7a.1,4383
C18C4.7b.1,4361
C18C4.7b.2,3893
C18C4.7c.1,3827
C18C4.7d.1,3769
C18C4.7d.2,3552
C18C4.7d.3,3556
C18C4.7d.4,3487
C18C4.7e.1,3813
C18C4.7e.2,3479
C18C4.9.1,1309
C18D1.1a.1,2739
C18D1.1b.1,2678
C18D1.2.1,1437
C18D1.3.1,683
C18D1.3.2,580
C18D1.3.3,590
C18D1.3.4,622
C18D1.3.5,540
C18D1.4.1,1101
C18D11.1.1,1001
C18D11.1.2,1192
C18D11.10.1,318
C18D11.2.1,921
C18D11.2.2,936
C18D11.3.1,1317
C18D11.3.2,1186
C18D11.3.3,1169
C18D11.3.4,1072
C18D11.4a.1,1211
C18D11.4a.2,1414
C18D11.4b.1,703
C18D11.6.1,365
C18D11.7.1,1029
C18D11.9.1,312
C18D4.12.1,560
C18D4.12.2,496
C18D4.2a.1,5662
C18D4.2b.1,4323
C18D4.3.1,372
C18D4.4a.1,249
C18D4.4b.1,291
C18D4.4c.1,542
C18D4.5.1,939
C18D4.6a.1,1031
C18D4.6c.1,1227
C18D4.6d.1,370
C18D4.9.1,1034
C18E3.1.1,1098
C18E3.2.1,1523
C18E3.2.2,1414
C18E3.3.1,2886
C18E3.5.1,1135
C18E3.6a.1,1480
C18E3.6a.2,1501
C18E3.6b.1,989
C18E3.7b.1,2817
C18E3.7b.2,2812
C18E3.7b.3,2781
C18E3.7b.4,2772
C18E3.7b.5,2830
C18E3.7b.6,2807
C18E3.7b.7,2504
C18E3.7b.8,1007
C18E3.7b.9,1347
C18E3.7c.1,2848
C18E3.7c.2,2881
C18E3.7c.3,2998
C18E3.7d.1,2908
C18E3.7d.2,2877
C18E3.7d.3,2933
C18E3.7d.4,2838
C18E3.7d.5,2843
C18E3.7d.6,2818
C18E3.7d.7,2795
C18E3.7d.8,2835
C18E3.7d.9,2521
C18E3.8.1,1155
C18E3.9a.1,1130
C18E3.9b.1,1126
C18E9.1.1,764
C18E9.10a.1,892
C18E9.10b.1,898
C18E9.10c.1,830
C18E9.10d.1,885
C18E9.10d.10,873
C18E9.10d.11,869
C18E9.10d.2,897
C18E9.10d.3,896
C18E9.10d.4,900
C18E9.10d.5,884
C18E9.10d.6,895
C18E9.10d.7,853
C18E9.10d.8,802
C18E9.10d.9,871
C18E9.10e.1,637
C18E9.11a.1,1203
C18E9.11a.2,1217
C18E9.11b.1,1234
C18E9.2a.1,1528
C18E9.3c.1,1999
C18E9.3c.2,1991
C18E9.3c.3,2080
C18E9.3d.1,2000
C18E9.3d.2,2002
C18E9.3e.1,1690
C18E9.3e.2,1682
C18E9.3e.3,1723
C18E9.3f.1,1993
C18E9.3f.2,1985
C18E9.3f.3,2072
C18E9.3g.1,1691
C18E9.4.1,414
C18E9.4.2,431
C18E9.5.1,971
C18E9.6.1,1316
C18E9.7.1,3150
C18E9.8.1,1922
C18E9.9.1,634
C18F10.2.1,2215
C18F10.4.1,1129
C18F10.5.1,984
C18F10.6.1,999
C18F10.7a.1,1950
C18F10.7a.2,1886
C18F10.7b.1,566
C18F10.8.1,1020
C18F10.9.1,588
C18F3.2a.1,4925
C18F3.2b.1,5317
C18F3.2b.2,5327
C18F3.2c.1,5383
C18F3.2c.2,5393
C18F3.2d.1,4991
C18F3.2e.1,2397
C18F3.2f.1,2456
C18F3.4a.1,984
C18F3.4b.1,938
C18G1.1.1,744
C18G1.2a.1,841
C18G1.2b.1,826
C18G1.2b.2,729
C18G1.2b.3,796
C18G1.2b.4,740
C18G1.3a.1,1198
C18G1.3a.2,1350
C18G1.3b.1,1149
C18G1.4a.1,2272
C18G1.4a.2,2281
C18G1.4b.1,2284
C18G1.5.1,971
C18G1.6.1,1484
C18G1.6.2,1498
C18G1.7.1,1359
C18G1.8.1,1065
C18G1.9.1,1134
C18H2.1.1,5313
C18H2.5.1,3729
C18H7.11.1,1320
C18H7.11.2,1585
C18H7.12.1,1570
C18H7.1a.1,1516
C18H7.1b.1,1090
C18H7.1c.1,1453
C18H7.2a.1,1605
C18H7.2b.1,1631
C18H7.2b.2,1354
C18H7.3.1,1438
C18H7.4.1,1341
C18H7.4.2,1344
C18H7.4.3,1280
C18H7.6.1,1723
C18H7.7.1,571
C18H7.7.2,505
C18H7.8.1,989
C18H7.9.1,690
C18H9.1.1,1009
C18H9.3a.1,4116
C18H9.3b.1,4112
C18H9.3c.1,4321
C18H9.3d.1,4327
C18H9.3e.1,1314
C18H9.5.1,1667
C18H9.6.1,782
C18H9.7.1,2215
C18H9.7.2,2245
C18H9.7.3,2137
C18H9.8a.1,2240
C18H9.8b.1,1765
C23F12.1a.1,11450
C23F12.1c.1,8894
C23F12.1d.1,7739
C23F12.1e.1,10295
C23F12.1f.1,7396
C23F12.1g.1,7857
C23F12.1g.2,9121
C23F12.1g.3,8729
C23F12.1g.4,7869
C23F12.1g.5,7711
C23F12.1g.6,7415
C23F12.1g.7,7445
C23F12.1h.1,9683
C23F12.1i.1,8528
C23F12.1j.1,9158
C23F12.1k.1,8003
C23F12.1l.1,8726
C23F12.1m.1,7571
C23F12.1n.1,8534
C23F12.1o.1,7379
C23F12.1p.1,7811
C23F12.1q.1,6656
C23F12.1r.1,10388
C23F12.1s.1,11357
C23F12.1t.1,11366
C23F12.1u.1,10304
C23F12.1v.1,11273
C23F12.1w.1,10211
C23F12.3.1,507
C23F12.4.1,870
C23F12.4.2,882
C23F12.9.1,1100
C23F12.9.2,1176
C23F12.9.3,962
C23F12.9.4,1009
C23F12.9.5,950
C23G10.10.1,438
C23G10.11.1,362
C23G10.11.2,350
C23G10.1a.1,1185
C23G10.1b.1,1448
C23G10.2a.1,727
C23G10.2a.2,581
C23G10.2a.3,592
C23G10.2a.4,594
C23G10.2a.5,592
C23G10.2a.6,641
C23G10.2b.1,604
C23G10.2b.2,616
C23G10.2b.3,666
C23G10.2c.1,477
C23G10.2c.10,489
C23G10.2c.2,737
C23G10.2c.3,711
C23G10.2c.4,572
C23G10.2c.5,591
C23G10.2c.6,782
C23G10.2c.7,648
C23G10.2c.8,593
C23G10.2c.9,497
C23G10.3.1,807
C23G10.3.2,818
C23G10.4a.1,3055
C23G10.4a.2,3085
C23G10.4b.1,3099
C23G10.4b.2,3098
C23G10.4b.3,3128
C23G10.5.1,1018
C23G10.6.1,1700
C23G10.7a.1,1863
C23G10.7b.1,1924
C23G10.7c.1,1897
C23G10.8.1,2968
C23G10.8.2,3069
C23H3.1a.1,1306
C23H3.1b.1,1301
C23H3.2a.1,1250
C23H3.2a.2,1273
C23H3.2a.3,1173
C23H3.2b.1,1062
C23H3.3b.1,1235
C23H3.3b.2,1245
C23H3.4a.1,1529
C23H3.4a.2,1618
C23H3.4a.3,1583
C23H3.4b.1,1467
C23H3.4c.1,680
C23H3.5.1,1669
C23H3.5.2,1518
C23H3.7.1,2123
C23H3.9a.1,1185
C23H3.9b.1,2558
C23H3.9b.2,2958
C23H3.9b.3,2256
C23H3.9d.1,2787
C23H3.9d.2,2085
C23H3.9e.1,708
C23H3.9f.1,1490
C23H4.1.1,2011
C23H4.1.2,2150
C23H4.1.3,2095
C23H4.1.4,2063
C23H4.1.5,1945
C23H4.1.6,1610
C23H4.2.1,1922
C23H4.3.1,2075
C23H4.4a.1,1846
C23H4.4a.2,1930
C23H4.4b.1,823
C23H4.4b.2,903
C23H4.6a.1,3610
C23H4.6b.1,3445
C23H4.7.1,2874
C23H4.8.1,868
C23H5.1.1,857
C23H5.11a.1,1266
C23H5.11b.1,120
C23H5.12.1,798
C23H5.15.1,717
C23H5.2.1,952
C23H5.3.1,749
C23H5.3.2,424
C23H5.7.1,3035
C23H5.8a.1,733
C23H5.8b.1,1044
C23H5.8b.2,769
C23H5.8b.3,717
C23H5.8c.1,641
C23H5.8d.1,728
C23H5.9.1,742
C24A1.1.1,446
C24A1.1.2,547
C24A1.1.3,493
C24A1.2a.1,1653
C24A1.2a.2,1699
C24A1.2a.3,1638
C24A1.2b.1,1903
C24A1.2b.2,1875
C24A1.3a.1,2736
C24A1.3b.1,2533
C24A11.1.1,762
C24A11.8a.1,2346
C24A11.8a.2,2408
C24A11.8b.1,2370
C24A11.8b.2,2432
C24A11.8c.1,2462
C24A11.9.1,1562
C24A11.9.2,1493
C24A3.1a.1,1689
C24A3.1b.1,1797
C24A3.1c.1,1857
C24A3.2a.1,577
C24A3.2a.10,302
C24A3.2a.11,436
C24A3.2a.12,374
C24A3.2a.2,637
C24A3.2a.3,955
C24A3.2a.4,651
C24A3.2a.5,541
C24A3.2a.6,650
C24A3.2a.7,627
C24A3.2a.8,627
C24A3.2a.9,518
C24A3.2b.1,453
C24A3.2b.2,512
C24A3.2b.3,533
C24A3.4.1,1134
C24A3.4.2,1196
C24A3.6.1,1941
C24A3.6.2,1562
C24A3.9.1,442
C24A8.1.1,2079
C24A8.3.1,6868
C24A8.4.1,1401
C24A8.5.1,457
C24A8.6a.1,1833
C24A8.6b.1,915
C24B5.1.1,1459
C24B5.2a.1,1526
C24B5.2c.1,1709
C24B5.3.1,3005
C24B5.4.1,1163
C24B5.5a.1,1029
C24B5.5b.1,888
C24B9.1.1,1038
C24B9.10.1,966
C24B9.11.1,642
C24B9.12.1,1011
C24B9.14.1,1004
C24B9.15.1,954
C24B9.16.1,906
C24B9.3.1,1605
C24B9.4a.1,999
C24B9.4b.1,870
C24B9.5.1,999
C24B9.6.1,960
C24B9.7.1,948
C24B9.8.1,1050
C24B9.9.1,494
C24D10.1.1,1569
C24D10.2.1,602
C24D10.2.2,525
C24D10.2.3,532
C24D10.4.1,787
C24D10.49.1,186
C24D10.5.1,1025
C24D10.6.1,590
C24D10.7.1,451
C24D10.7.2,450
C24D10.8.1,358
C24F3.1a.1,1555
C24F3.1a.2,1403
C24F3.1b.1,1509
C24F3.2.1,1034
C24F3.2.2,1019
C24F3.3.1,1213
C24F3.4a.1,2204
C24F3.4b.1,1990
C24F3.4c.1,935
C24F3.5a.1,4719
C24F3.5b.1,4482
C24F3.6.1,986
C24F3.6.2,1144
C24G6.1.1,1092
C24G6.13a.1,592
C24G6.13a.2,585
C24G6.13b.1,236
C24G6.2a.1,2940
C24G6.2a.2,4532
C24G6.3.1,2925
C24G6.3.2,2991
C24G6.4.1,2061
C24G6.6.1,1891
C24G6.6.2,1790
C24G6.6.3,1864
C24G6.6.4,1822
C24G6.6.5,1888
C24G6.7.1,1204
C24G6.8.1,1271
C24G7.1.1,1827
C24G7.2.1,2123
C24G7.4.1,2321
C24H10.1.1,948
C24H10.1.2,1146
C24H10.1.3,970
C24H10.2.1,1394
C24H10.3.1,521
C24H10.3.2,613
C24H10.4.1,665
C24H10.4.2,520
C24H10.5.1,1167
C24H11.1.1,1252
C24H11.1.2,1533
C24H11.2.1,1249
C24H11.3.1,979
C24H11.4.1,972
C24H11.5a.1,206
C24H11.5b.1,345
C24H11.5b.2,391
C24H11.6.1,602
C24H11.6.2,590
C24H11.6.3,568
C24H11.6.4,538
C24H11.7a.1,6294
C24H11.7a.2,6295
C24H11.7a.3,6323
C24H11.7b.1,1804
C24H11.7b.2,1805
C24H11.7b.3,1833
C24H11.8a.1,2013
C24H11.8b.1,2079
C24H11.9.1,1469
C24H12.1.1,1365
C24H12.18.1,326
C24H12.4a.1,2006
C24H12.4c.1,1180
C24H12.4d.1,500
C24H12.5a.1,1392
C24H12.5b.1,1919
C24H12.5c.1,1890
C24H12.5d.1,1224
C24H12.5e.1,1092
C24H12.6.1,806
C24H12.8.1,624
C25A1.1.1,1067
C25A1.10a.1,3158
C25A1.10a.2,3244
C25A1.10b.1,2333
C25A1.10b.2,2416
C25A1.11.1,1606
C25A1.12a.1,1309
C25A1.12b.1,1324
C25A1.12c.1,1158
C25A1.12d.1,1143
C25A1.13.1,663
C25A1.15.1,276
C25A1.16a.1,636
C25A1.16a.2,650
C25A1.2.1,857
C25A1.2.2,866
C25A1.20.1,369
C25A1.3.1,1267
C25A1.4.1,1636
C25A1.4.2,1678
C25A1.4.3,1653
C25A1.5.1,1307
C25A1.5.2,1141
C25A1.6.1,221
C25A1.7.1,3593
C25A1.8.1,944
C25A1.8.2,849
C25A1.8.3,822
C25A1.8.4,778
C25A1.9a.1,1391
C25A1.9b.1,1379
C25A11.2.1,2197
C25A11.2.2,2324
C25A11.2.3,2279
C25A11.4a.1,5013
C25A11.4b.1,5179
C25A11.4c.1,5141
C25A11.4c.2,5241
C25A11.4d.1,6018
C25A11.4d.2,5893
C25A11.4e.1,3826
C25A11.4f.1,6140
C25A11.4f.2,6044
C25A11.4g.1,4753
C25A11.4h.1,4437
C25A11.4i.1,4192
C25A11.4j.1,4120
C25A11.4k.1,5224
C25A11.4l.1,4999
C25A11.4m.1,4867
C25A6.1.1,969
C25A8.1.1,114
C25A8.2.1,542
C25A8.4.1,3243
C25A8.5.1,1373
C25B8.1a.1,2561
C25B8.1b.1,2546
C25B8.3.1,1264
C25B8.4a.1,876
C25B8.4b.1,877
C25B8.4c.1,491
C25B8.5a.1,1284
C25B8.5b.1,1269
C25B8.6.1,1682
C25B8.7.1,1471
C25B8.8.1,1202
C25D7.1.1,569
C25D7.10.1,809
C25D7.10.2,1558
C25D7.15a.1,1050
C25D7.15b.1,330
C25D7.16.1,458
C25D7.3.1,6774
C25D7.4a.1,1078
C25D7.4b.1,873
C25D7.5.1,1206
C25D7.6.1,2688
C25D7.7.1,971
C25D7.7.2,846
C25D7.8.1,1005
C25D7.8.2,1117
C25D7.9.1,183
C25E10.1.1,1342
C25E10.10.1,1516
C25E10.10.2,1531
C25E10.11.1,828
C25E10.12.1,1120
C25E10.13.1,277
C25E10.16.1,604
C25E10.17a.1,401
C25E10.17b.1,165
C25E10.2.1,1491
C25E10.3a.1,2469
C25E10.3a.2,3057
C25E10.3c.1,3018
C25E10.4.1,1654
C25E10.5.1,1634
C25E10.7.1,750
C25E10.8.1,612
C25E10.9.1,601
C25F6.1.1,971
C25F6.2.1,3780
C25F6.2.2,3794
C25F6.3.1,3346
C25F6.4.1,3037
C25F6.6.1,617
C25F6.7a.1,1385
C25F6.7b.1,1417
C25F6.8.1,705
C25F9.10a.1,609
C25F9.10b.1,425
C25F9.11.1,585
C25F9.11.2,528
C25F9.12.1,734
C25F9.13.1,675
C25F9.14a.1,631
C25F9.14a.2,663
C25F9.14b.1,524
C25F9.15.1,1046
C25F9.16.1,472
C25F9.1a.1,1223
C25F9.1a.2,1153
C25F9.2.1,4633
C25F9.4.1,2118
C25F9.4.2,2034
C25F9.5.1,2285
C25F9.5.2,2185
C25F9.6.1,509
C25F9.6.2,506
C25F9.7.1,588
C25F9.8.1,1141
C25F9.9.1,758
C25G4.1.1,1535
C25G4.10a.1,4905
C25G4.10b.1,1079
C25G4.17.1,809
C25G4.2.1,699
C25G4.2.2,710
C25G4.2.3,742
C25G4.3a.1,772
C25G4.3b.1,610
C25G4.4.1,1632
C25G4.5.1,4202
C25G4.6.1,1102
C25G4.6.2,964
C25G4.6.3,966
C25G4.6.4,954
C25G4.7b.1,603
C25G4.8.1,1290
C25G6.1.1,522
C25G6.2.1,1137
C25G6.2.2,1118
C25G6.3.1,1749
C25G6.4.1,662
C25G6.5.1,1415
C25H3.1.1,1972
C25H3.1.2,812
C25H3.1.3,1174
C25H3.1.4,1058
C25H3.10a.1,1139
C25H3.10b.1,963
C25H3.11a.1,10414
C25H3.11b.1,10408
C25H3.11c.1,10384
C25H3.11c.2,10394
C25H3.11d.1,10378
C25H3.12.1,722
C25H3.14.1,543
C25H3.14.2,701
C25H3.15.1,629
C25H3.16.1,434
C25H3.16.2,472
C25H3.17.1,323
C25H3.3.1,802
C25H3.3.2,958
C25H3.4.1,1895
C25H3.4.2,1834
C25H3.5.1,567
C25H3.6a.1,2586
C25H3.6a.2,2137
C25H3.7a.1,979
C25H3.9.1,829
C25H3.9.10,818
C25H3.9.11,782
C25H3.9.12,811
C25H3.9.13,796
C25H3.9.14,788
C25H3.9.2,842
C25H3.9.3,704
C25H3.9.4,769
C25H3.9.5,758
C25H3.9.6,837
C25H3.9.7,627
C25H3.9.8,836
C25H3.9.9,823
C26B2.1.1,1435
C26B2.2.1,840
C26B2.3a.1,2436
C26B2.3a.2,2359
C26B2.3c.1,2238
C26B2.4.1,1324
C26B2.6.1,1103
C26B2.6.2,1140
C26B2.7a.1,626
C26B2.7b.1,402
C26B2.8.1,1206
C26B9.1a.1,1694
C26B9.1a.2,1761
C26B9.1b.1,1656
C26B9.1b.2,1694
C26B9.1b.3,1697
C26B9.2.1,1072
C26B9.3.1,964
C26B9.5.1,1705
C26B9.6.1,1676
C26B9.7.1,448
C26C6.10.1,414
C26C6.1a.1,6001
C26C6.1b.1,5907
C26C6.1b.2,1954
C26C6.1b.3,6004
C26C6.1b.4,6016
C26C6.1b.5,6015
C26C6.1b.6,6011
C26C6.1b.7,6053
C26C6.1b.8,5835
C26C6.2.1,2020
C26C6.2.2,1954
C26C6.2.3,1931
C26C6.2.4,1936
C26C6.3.1,2264
C26C6.4a.1,1529
C26C6.4b.1,936
C26C6.5a.1,3701
C26C6.5a.2,3005
C26C6.5b.1,3710
C26C6.5b.2,3014
C26C6.6.1,479
C26C6.7.1,1310
C26C6.8.1,813
C26C6.9.1,774
C26D10.1.1,2162
C26D10.2a.1,1522
C26D10.2a.2,1590
C26D10.3.1,1576
C26D10.4.1,2545
C26D10.5a.1,2344
C26D10.5a.2,2346
C26D10.5b.1,2243
C26D10.6a.1,1745
C26D10.7.1,1791
C26E1.1.1,438
C26E1.2a.1,1521
C26E1.2b.1,1602
C26E1.2b.2,1613
C26E1.2b.3,1486
C26E1.3.1,1613
C26E1.3.2,1795
C26E6.1.1,750
C26E6.11.1,844
C26E6.11.2,918
C26E6.12.1,1358
C26E6.2.1,1962
C26E6.3.1,1676
C26E6.3.2,1596
C26E6.4.1,3960
C26E6.4.2,4065
C26E6.5.1,1353
C26E6.6.1,1366
C26E6.7a.1,2058
C26E6.7a.2,2060
C26E6.7a.3,2104
C26E6.7b.1,2011
C26E6.7b.2,2061
C26E6.7b.3,2061
C26E6.7c.1,2057
C26E6.7d.1,2052
C26E6.8a.1,1751
C26E6.8b.1,1757
C26E6.9a.1,5172
C26E6.9b.1,2900
C26E6.9c.1,5181
C26F1.10.1,444
C26F1.1a.1,498
C26F1.1b.1,658
C26F1.2.1,1692
C26F1.3.1,705
C26F1.4.1,480
C26F1.4.2,496
C26F1.4.3,451
C26F1.5.1,1109
C26F1.6.1,1269
C26F1.7a.1,750
C26F1.7b.1,839
C26F1.9.1,236
C26F1.9.2,243
C26F1.9.3,242
C26F1.9.4,198
C26F1.9.5,299
C26F1.9.6,230
C26G2.1a.1,3966
C26G2.1b.1,4005
C26G2.1c.1,531
C26G2.1d.1,2453
C26G2.1e.1,2540
C26G2.1f.1,3077
C26G2.1g.1,3085
C26G2.2a.1,3075
C26G2.2b.1,2002
C26H9A.1a.1,3083
C26H9A.1a.2,3065
C26H9A.1a.3,3112
C26H9A.1b.1,3815
C26H9A.1b.2,3853
C26H9A.1b.3,3797
C26H9A.1c.1,1029
C26H9A.2a.1,10530
C26H9A.2a.2,10549
C26H9A.2b.1,10555
C26H9A.2c.1,10561
C26H9A.2d.1,10555
C26H9A.3.1,249
C26H9A.4.1,36
C27A12.10.1,770
C27A12.2.1,1971
C27A12.2.2,1994
C27A12.3.1,1683
C27A12.4.1,1456
C27A12.5.1,823
C27A12.6.1,1787
C27A12.7a.1,2095
C27A12.7a.2,1952
C27A12.7a.3,2061
C27A12.7b.1,1952
C27A12.7b.2,1950
C27A12.7b.3,1996
C27A12.7b.4,1953
C27A12.8.1,1793
C27A12.8.2,1873
C27A12.9.1,2839
C27A2.1.1,3402
C27A2.12.1,1423
C27A2.2a.1,435
C27A2.3.1,937
C27A2.3.2,1096
C27A2.4.1,1426
C27A2.5.1,671
C27A2.6.1,2481
C27A2.7.1,705
C27A2.8.1,658
C27A7.1a.1,2667
C27A7.1b.1,2654
C27A7.1c.1,2428
C27A7.1d.1,2581
C27A7.3a.1,2280
C27A7.3b.1,2190
C27A7.3c.1,2308
C27A7.3d.1,2164
C27A7.4.1,4365
C27A7.5a.1,2304
C27A7.5b.1,515
C27A7.5c.1,2309
C27A7.5d.1,2361
C27A7.5e.1,2294
C27A7.6a.1,1772
C27A7.6c.1,1842
C27A7.6d.1,1774
C27A7.6d.2,1777
C27A7.6d.3,1774
C27A7.6d.4,1753
C27A7.6d.5,1755
C27A7.6d.6,1747
C27A7.6d.7,1726
C27A7.6d.8,1725
C27A7.6d.9,1597
C27A7.7.1,1011
C27A7.8a.1,401
C27A7.8b.1,446
C27A7.9.1,288
C27B7.1a.1,1171
C27B7.1b.1,1173
C27B7.2.1,827
C27B7.4a.1,4187
C27B7.4a.2,4254
C27B7.4b.1,4109
C27B7.4b.2,4188
C27B7.5.1,1393
C27B7.6.1,1447
C27B7.7a.1,4521
C27B7.8.1,1318
C27B7.9.1,404
C27C12.1.1,1120
C27C12.2.1,2116
C27C12.3.1,1998
C27C12.4.1,1508
C27C12.5.1,1608
C27C12.6.1,964
C27C12.6.2,1070
C27C12.7.1,2568
C27C12.7.2,2607
C27C7.1.1,1105
C27C7.1.2,1417
C27C7.3.1,1135
C27C7.4.1,1542
C27C7.5a.1,879
C27C7.5b.1,825
C27C7.7.1,1047
C27C7.8.1,531
C27D11.1.1,3588
C27D11.1.2,3598
C27D6.1.1,2097
C27D6.10.1,1131
C27D6.11.1,1117
C27D6.12a.1,326
C27D6.12b.1,213
C27D6.15.1,459
C27D6.3.1,532
C27D6.3.2,498
C27D6.3.3,466
C27D6.4a.1,1344
C27D6.4a.2,1944
C27D6.4a.3,2087
C27D6.4a.4,1621
C27D6.4b.1,1658
C27D6.4c.1,2089
C27D6.4d.1,1312
C27D6.6.1,1038
C27D6.8.1,1026
C27D8.1.1,1129
C27D8.2.1,1607
C27D8.3a.1,2610
C27D8.3b.1,2969
C27D8.4.1,1082
C27D9.1.1,1902
C27D9.2.1,693
C27F2.1.1,2136
C27F2.10.1,1401
C27F2.10.2,1438
C27F2.2a.1,5602
C27F2.2b.1,5484
C27F2.4.1,1321
C27F2.5.1,1033
C27F2.5.2,1084
C27F2.6.1,613
C27F2.7.1,1370
C27F2.8.1,5647
C27F2.9.1,974
C27H5.1.1,634
C27H5.12.1,344
C27H5.2a.1,1774
C27H5.2b.1,1765
C27H5.2c.1,1681
C27H5.2d.1,1854
C27H5.3a.1,1588
C27H5.3a.2,1674
C27H5.3b.1,1542
C27H5.3b.2,1621
C27H5.3b.3,1507
C27H5.3b.4,1499
C27H5.4a.1,1689
C27H5.4b.1,1611
C27H5.4c.1,1013
C27H5.5.1,1108
C27H5.6.1,1059
C27H5.7a.1,1820
C27H5.7b.1,1832
C27H5.8.1,1750
C27H6.1a.1,5380
C27H6.1b.1,4534
C27H6.1c.1,4261
C27H6.2.1,1782
C27H6.3.1,1467
C27H6.4a.1,1110
C27H6.4a.2,1025
C27H6.4b.1,1284
C27H6.4b.2,1199
C27H6.4c.1,846
C27H6.4c.2,761
C27H6.8.1,1266
C27H6.9.1,914
C28A5.1.1,3836
C28A5.2.1,3818
C28A5.3.1,1084
C28A5.4a.1,1036
C28A5.4b.1,1056
C28A5.6.1,3282
C28C12.10a.1,3266
C28C12.10b.1,3271
C28C12.10c.1,2921
C28C12.10d.1,2926
C28C12.10e.1,2728
C28C12.10f.1,2723
C28C12.11a.1,874
C28C12.11b.1,840
C28C12.12.1,1302
C28C12.13.1,1032
C28C12.1a.1,648
C28C12.1b.1,645
C28C12.1c.1,297
C28C12.2.1,720
C28C12.3.1,631
C28C12.4.1,900
C28C12.5.1,1387
C28C12.5.2,1472
C28C12.7a.1,841
C28C12.7b.1,1371
C28C12.8.1,516
C28C12.9.1,2009
C28C12.9.2,2057
C28D4.1.1,1622
C28D4.1.2,1604
C28D4.10a.1,478
C28D4.10b.1,210
C28D4.18.1,39
C28D4.2a.1,1706
C28D4.2b.1,1628
C28D4.2c.1,1637
C28D4.3.1,1451
C28D4.3.2,1505
